pubid,ctuition17,state17,female,black,hisp,yr97,yr98,yr99,yr00,yr01,mhighgrad,msomcol,fhighgrad,fsomcol,parincome,afqt,dayssmklm17,pct_insclnxtyr
3647,1.785395265,44,0,0,0,0,0,0,0,1,0,1,0,1,82.67763519,76.26200104,0,
3689,1.747331142,44,1,0,1,0,0,1,0,0,0,0,0,1,0,59.77099991,0,
1752,1.761547208,44,1,0,0,0,0,0,1,0,0,1,0,1,193.7756958,90.15399933,0,100
3703,1.761547208,44,1,0,1,0,0,0,1,0,1,0,1,0,11.62654209,10.21399975,0,84
6202,1.761547208,44,1,0,0,0,0,0,1,0,1,0,0,1,62.00822449,57.23699951,5,100
3334,1.747331142,44,1,0,0,0,0,1,0,0,1,0,1,0,72.34292603,31.70899963,0,
7642,1.66508007,44,0,1,0,0,1,0,0,0,0,1,0,1,53.61127853,69.60399628,1,
1712,1.761547208,44,1,0,0,0,0,0,1,0,1,0,0,1,63.60122681,68.04599762,0,100
8086,2.87488246,66,1,1,0,0,0,1,0,0,0,0,1,0,19.08036804,64.02999878,0,
3145,1.747331142,44,0,0,0,0,0,1,0,0,0,1,0,1,71.05109406,97.49900055,0,
316,1.747331142,44,0,0,0,0,0,1,0,0,0,1,0,1,0,71.83799744,0,
3645,1.66508007,44,0,0,1,0,1,0,0,0,0,1,0,1,84.0986557,68.89299774,0,
4578,1.66508007,44,1,0,0,0,1,0,0,0,0,1,0,1,54.15643311,64.49199677,0,
6861,1.66508007,44,0,0,1,0,1,0,0,0,1,0,0,1,19.3775692,72.89600372,0,
3341,1.785395265,44,0,0,1,0,0,0,0,1,0,1,0,1,25.44049072,87.1210022,30,
6859,1.747331142,44,0,0,1,0,0,1,0,0,1,0,0,1,31.00411224,77.51200104,0,
7654,1.747331142,44,1,1,0,0,0,1,0,0,0,1,0,1,93.6210022,90.77200317,1,
3348,1.66508007,44,1,0,0,0,1,0,0,0,0,1,1,0,3.149501085,75.01499939,0,
7657,1.761547208,44,1,1,0,0,0,0,1,0,1,0,1,0,58.1327095,47.51200104,0,100
3383,1.66508007,44,1,1,0,0,1,0,0,0,0,0,0,0,0,57.32799911,0,
2397,3.246206522,68,0,0,0,0,1,0,0,0,0,1,0,1,31.82443047,78.15200043,0,
7687,1.785395265,44,1,1,0,0,0,0,0,1,0,0,0,0,7.751028061,54.49700165,0,
3349,1.747331142,44,1,0,0,0,0,1,0,0,0,1,1,0,3.149501085,96.27500153,0,
315,3.178549528,68,1,0,0,0,0,1,0,0,0,1,0,1,175.0440521,34.80500031,30,
1460,1.785395265,44,0,0,0,0,0,0,0,1,0,1,0,1,97.01702881,98.59799957,0,
2195,1.785395265,44,1,0,0,0,0,0,0,1,0,1,0,1,87.19906616,71.15799713,0,
8911,1.747331142,44,0,0,1,0,0,1,0,0,1,0,0,0,37.79401398,19.50600052,0,
3692,1.761547208,44,0,0,0,0,0,0,1,0,1,0,0,1,39.01350784,17.57099915,0,100
1679,1.762265563,45,1,0,0,0,0,1,0,0,1,0,0,1,155.5672302,36.11800003,0,
1704,1.762265563,45,0,0,0,0,0,1,0,0,1,0,1,0,35.52554703,67.24299622,0,
7732,1.739735961,45,1,1,0,0,0,0,0,1,0,0,1,0,7.751028061,9.892999649,0,
7764,1.739735961,45,1,1,0,0,0,0,0,1,0,1,0,1,58.90781021,27.69099998,0,
8950,1.739735961,45,1,0,0,0,0,0,0,1,1,0,1,0,37.85343552,51.93099976,0,
7781,1.763025999,45,1,1,0,0,1,0,0,0,0,1,1,0,96.2419281,31.78700066,0,
1677,1.762265563,45,1,0,0,0,0,1,0,0,0,1,0,1,125.3082886,95.55699921,0,
6005,1.614199162,77,1,0,0,0,1,0,0,0,0,1,0,1,33.58778763,66.13899994,0,
7784,1.739735961,45,0,1,0,0,0,0,0,1,1,0,1,0,29.71227455,27.96100044,3,
7770,1.763025999,45,1,1,0,0,1,0,0,0,0,1,0,0,56.84087372,38.38100052,0,
7738,1.763025999,45,1,1,0,0,1,0,0,0,1,0,1,0,38.7551384,78.70400238,0,
7795,1.674222112,45,1,1,0,1,0,0,0,0,0,0,1,0,24.41573715,18.69000053,0,100
1681,1.763025999,45,0,0,0,0,1,0,0,0,0,1,1,0,30.09982491,85.03199768,0,
1680,1.762265563,45,1,0,0,0,0,1,0,0,0,1,0,1,318.40448,89.71900177,15,
7779,1.822954416,45,0,1,0,0,0,0,1,0,0,1,0,1,20.6694088,47.26499939,0,100
7731,1.762265563,45,0,1,0,0,0,1,0,0,0,0,1,0,7.751028061,34.02600098,0,
5652,1.762265563,45,0,0,1,0,0,1,0,0,1,0,1,0,63.30006409,68.09300232,0,
7772,1.763025999,45,0,1,0,0,1,0,0,0,0,1,1,0,10.3347044,25.27300072,0,
7740,1.762265563,45,1,1,0,0,0,1,0,0,0,0,0,0,26.36641312,12.18200016,0,
1674,1.763025999,45,1,0,0,0,1,0,0,0,0,1,0,1,221.5277252,44.38100052,0,
7765,1.763025999,45,1,1,0,0,1,0,0,0,1,0,1,0,68.7257843,13.55900002,0,
7756,1.762265563,45,1,1,0,0,0,1,0,0,1,0,0,0,28.42043686,26.81999969,0,
7745,1.763025999,45,0,1,0,0,1,0,0,0,1,0,1,0,53.61127853,43.38600159,0,
7794,1.739735961,45,1,1,0,0,0,0,0,1,1,0,0,0,25.44049072,44.5870018,0,
3591,1.762265563,45,0,1,0,0,0,1,0,0,0,1,0,1,40.046978,26.13500023,0,
7773,1.763025999,45,1,1,0,0,1,0,0,0,0,1,0,1,0,79.41799927,0,
7767,1.822954416,45,1,1,0,0,0,0,1,0,0,1,1,0,59.4245491,22.59399986,0,100
1696,1.822954416,45,0,0,0,0,0,0,1,0,0,0,1,0,74.92660522,53.14799881,1,50
6577,1.739735961,45,0,1,0,0,0,0,0,1,0,1,1,0,16.14797592,55.04999924,1,
6405,1.747331142,61,0,0,0,0,0,1,0,0,0,0,0,1,113.5525665,52.95000076,0,
6495,1.646075845,48,0,0,0,0,0,0,0,1,1,0,1,0,74.39694977,54.49599838,0,
8957,1.777018309,49,0,0,0,0,1,0,0,0,0,1,0,1,77.63946533,84.27600098,30,
5038,1.777018309,49,0,0,0,0,1,0,0,0,1,0,0,0,27.90370178,73.20999908,0,
6874,1.777018309,49,1,1,0,0,1,0,0,0,1,0,1,0,19.3775692,59.69900131,0,
3121,1.84978652,49,0,0,0,0,0,0,0,1,0,1,1,0,39.53024292,87.26799774,1,
649,1.774710894,49,0,0,0,0,0,1,0,0,0,1,0,1,99.98826599,49.15399933,0,
768,1.84978652,49,0,1,0,0,0,0,0,1,0,1,1,0,47.06490707,26.5720005,0,
1778,1.814525962,49,0,0,0,0,0,0,1,0,0,1,1,0,56.19495392,49.0340004,30,70
5071,1.774710894,49,0,0,0,0,0,1,0,0,0,1,0,0,79.5772171,9.782999992,0,
6871,1.903641105,79,0,1,0,0,0,0,0,1,0,1,0,0,23.25308418,17.60199928,0,
1784,1.814525962,49,1,0,0,0,0,0,1,0,1,0,0,1,68.46741486,82.94300079,0,100
752,1.814525962,49,0,1,0,0,0,0,1,0,0,1,1,0,6.417850971,5.544000149,0,100
5404,1.814525962,49,1,0,0,0,0,0,1,0,0,1,1,0,37.43100739,65.08000183,30,75
681,1.84978652,49,1,1,0,0,0,0,0,1,0,1,0,1,81.38579559,51.58200073,10,
5030,1.814525962,49,0,0,0,0,0,0,1,0,0,1,1,0,43.40575409,96.74199677,0,95
1783,1.777018309,49,1,0,0,0,1,0,0,0,1,0,0,1,68.46741486,54.2140007,0,
6882,1.814525962,49,1,1,0,0,0,0,1,0,0,0,1,0,0.968878508,33.49499893,0,84
6894,1.84978652,49,0,1,0,0,0,0,0,1,0,0,0,0,43.2488327,20.69300079,0,
800,1.774710894,49,0,0,0,0,0,1,0,0,1,0,0,1,177.0037689,73.10199738,0,
6920,1.774710894,49,1,1,0,0,0,1,0,0,0,1,1,0,37.85085297,24.3220005,2,
6887,1.84978652,49,0,1,0,0,0,0,0,1,1,0,0,0,34.00634384,16.16900063,0,
738,1.777018309,49,0,0,0,0,1,0,0,0,0,1,0,1,90.42865753,91.39399719,0,
727,1.84978652,49,1,1,0,0,0,0,0,1,0,1,0,1,165.3631897,97.81099701,0,
796,1.814525962,49,1,0,0,0,0,0,1,0,0,1,1,0,85.26130676,82.30400085,0,100
6913,1.814525962,49,1,0,1,0,0,0,1,0,0,0,0,0,0.0374633,16.97900009,0,100
688,1.774710894,49,0,0,1,0,0,1,0,0,0,0,0,1,36.88871002,13.40100002,0,
664,1.814525962,49,0,1,0,0,0,0,1,0,1,0,1,0,12.91837978,44.93999863,0,99
1787,1.84978652,49,0,1,0,0,0,0,0,1,1,0,0,1,47.79800797,10.63199997,2,
739,1.774710894,49,1,0,0,0,0,1,0,0,0,1,0,1,90.42865753,97.85900116,0,
767,1.777018309,49,1,0,0,0,1,0,0,0,0,1,0,1,42.63065338,70.56199646,0,
731,1.777018309,49,0,0,0,0,1,0,0,0,0,1,0,1,161.4797516,96.02200317,0,
6883,1.84978652,49,1,1,0,0,0,0,0,1,0,0,1,0,0.968878508,14.82600021,0,
680,1.741397619,49,0,1,0,1,0,0,0,0,1,0,0,1,0,41.54600143,0,100
723,1.814525962,49,0,0,1,0,0,0,1,0,0,1,0,1,113.0358276,47.50299835,0,100
6938,1.84978652,49,1,0,1,0,0,0,0,1,0,0,0,0,24.16846657,34.61199951,0,
7829,1.777018309,49,1,1,0,0,1,0,0,0,1,0,0,0,32.29595184,77.13800049,10,
788,1.774710894,49,0,0,0,0,0,1,0,0,0,1,0,1,84.81820679,95.66799927,1,
737,1.774710894,49,0,0,0,0,0,1,0,0,0,1,0,1,318.40448,74.66699982,0,
7822,1.814525962,49,0,1,0,0,0,0,1,0,1,0,1,0,97.5337677,10.375,3,50
791,1.774710894,49,1,0,0,0,0,1,0,0,0,1,0,1,78.36289215,64.85800171,0,
8956,1.777018309,49,0,0,1,0,1,0,0,0,0,1,0,1,8.384028435,49.34500122,0,
758,1.774710894,49,0,0,0,0,0,1,0,0,0,1,0,1,164.773941,98.90899658,0,
2479,3.178549528,68,0,0,0,0,0,1,0,0,0,1,0,1,71.69700623,86.79100037,0,
710,1.774710894,49,1,1,0,0,0,1,0,0,0,1,1,0,71.43864441,47.86700058,0,
647,1.84978652,49,0,0,0,0,0,0,0,1,0,1,1,0,72.34292603,29.05500031,0,
766,1.84978652,49,0,0,0,0,0,0,0,1,0,1,1,0,77.51027679,55.45700073,0,
6897,1.814525962,49,1,1,0,0,0,0,1,0,1,0,1,0,15.82501602,45.85599899,0,100
6943,1.777018309,49,0,0,1,0,1,0,0,0,0,0,0,0,76.32147217,37.89099884,0,
726,1.774710894,49,0,1,0,0,0,1,0,0,0,1,0,1,165.3631897,99.01799774,0,
724,1.774710894,49,0,0,0,0,0,1,0,0,0,1,0,1,113.6817474,99.6780014,0,
801,1.84978652,49,1,0,0,0,0,0,0,1,1,0,0,1,177.0037689,19.61700058,0,
7830,1.777018309,49,1,1,0,0,1,0,0,0,0,1,1,0,46.50616837,15.59200001,0,
7836,1.777018309,49,1,1,0,0,1,0,0,0,0,0,0,0,19.3775692,34.75400162,0,
7840,1.814525962,49,1,1,0,0,0,0,1,0,1,0,0,0,1.937757015,21.20499992,1,100
666,1.777018309,49,1,0,0,0,1,0,0,0,0,0,0,1,45.21432877,78.13500214,0,
5045,1.777018309,49,0,0,0,0,1,0,0,0,0,1,0,1,127.5690002,99.64099884,0,
7842,1.814525962,49,1,1,0,0,0,0,1,0,1,0,0,0,6.136230469,5.22300005,0,0
677,1.814525962,49,1,1,0,0,0,0,1,0,0,0,1,0,24.95830917,3.676000118,0,85
683,1.814525962,49,0,1,0,0,0,0,1,0,0,1,0,1,53.42502975,13.14299965,0,90
6944,1.774710894,49,1,0,1,0,0,1,0,0,0,1,1,0,76.32147217,44.20800018,0,
1774,1.84978652,49,1,0,0,0,0,0,0,1,0,1,0,1,93.4903183,19.15600014,0,
1813,1.777018309,49,0,0,0,0,1,0,0,0,1,0,1,0,58.81738281,26.85000038,0,
640,1.774710894,49,0,0,0,0,0,1,0,0,0,1,0,1,89.78273773,54.9109993,30,
755,1.774710894,49,1,0,0,0,0,1,0,0,0,0,0,0,52.70698929,41.83499908,0,
6886,1.777018309,49,0,1,0,0,1,0,0,0,1,0,0,0,34.00634384,43.52000046,0,
643,1.774710894,49,0,0,0,0,0,1,0,0,1,0,0,1,97.5337677,70.22000122,0,
648,1.777018309,49,0,0,0,0,1,0,0,0,0,1,0,1,99.98826599,21.18700027,15,
650,1.84978652,49,1,0,0,0,0,0,0,1,0,1,0,1,99.98826599,23.20599937,0,
638,1.84978652,49,0,0,0,0,0,0,0,1,1,0,1,0,6.360122681,97.22499847,0,
5053,1.777018309,49,0,0,0,0,1,0,0,0,1,0,0,1,76.47551727,85.74099731,0,
687,1.814525962,49,0,0,0,0,0,0,1,0,0,1,1,0,45.34351349,49.83599854,0,50
7824,1.777018309,49,1,1,0,0,1,0,0,0,1,0,0,0,5.813271046,42.23300171,0,
741,1.774710894,49,1,0,0,0,0,1,0,0,0,1,0,1,63.60122681,79.80200195,20,
5029,1.814525962,49,0,0,0,0,0,0,1,0,0,1,0,1,93.01233673,39.89300156,0,50
6911,1.814525962,49,0,0,1,0,0,0,1,0,0,0,0,1,12.72024536,48.5019989,0,50
5028,1.777018309,49,0,0,0,0,1,0,0,0,0,1,0,1,93.01233673,62.56299973,0,
759,1.814525962,49,0,0,0,0,0,0,1,0,0,1,0,1,100.1174469,54.97000122,0,100
7825,1.777018309,49,0,1,0,0,1,0,0,0,1,0,0,1,78.15619659,87.58499908,0,
5033,1.774710894,49,0,0,0,0,0,1,0,0,0,1,1,0,23.40293694,14.91100025,0,
742,1.774710894,49,1,0,0,0,0,1,0,0,0,1,0,1,120.8423309,92.2990036,0,
7832,1.84978652,49,0,1,0,0,0,0,0,1,1,0,1,0,15.50205612,16.32900047,0,
5041,1.84978652,49,0,0,0,0,0,0,0,1,0,1,0,1,130.7340088,48.61999893,0,
668,1.84978652,49,1,0,0,0,0,0,0,1,0,0,0,1,45.21432877,70.81099701,0,
5073,1.774710894,49,1,0,0,0,0,1,0,0,0,1,1,0,58.90781021,68.91699982,0,
6881,1.774710894,49,1,1,0,0,0,1,0,0,0,0,1,0,0.968878508,20.99099922,0,
1790,1.741397619,49,0,1,0,1,0,0,0,0,1,0,1,0,131.7674713,1.294999957,30,90
4215,2.369600058,40,1,0,0,0,0,1,0,0,0,1,0,1,42.24310303,75.29399872,30,
7989,1.264450431,60,1,1,0,0,0,1,0,0,1,0,1,0,1.808573127,9.640000343,0,
1781,1.814525962,49,1,0,1,0,0,0,1,0,0,1,0,1,109.8062286,86.56300354,9,100
6939,1.777018309,49,0,0,1,0,1,0,0,0,1,0,1,0,43.2488327,44.07699966,30,
1772,1.774710894,49,1,0,0,0,0,1,0,0,0,1,0,1,64.59190369,93.80899811,0,
778,1.814525962,49,1,0,0,0,0,0,1,0,0,1,0,1,52.81034088,99.63200378,0,25
765,1.814525962,49,0,0,1,0,0,0,1,0,1,0,1,0,73.63476563,56.17599869,0,25
5052,1.814525962,49,0,0,0,0,0,0,1,0,0,1,0,1,0.099217914,46.18999863,0,100
746,1.774710894,49,0,0,0,0,0,1,0,0,0,1,0,1,318.40448,97.06700134,0,
2866,3.230942249,50,0,0,0,0,1,0,0,0,0,0,1,0,30.48737717,39.41400146,0,
7847,3.058325291,50,0,1,0,0,0,0,1,0,1,0,1,0,45.21432877,9.536000252,0,30
5090,3.161126137,50,0,0,0,0,0,1,0,0,0,1,0,1,159.800354,75.1210022,1,
2755,3.045123339,50,0,0,0,0,0,0,0,1,1,0,1,0,63.60122681,78.41600037,9,
2778,3.058325291,50,0,0,0,0,0,0,1,0,0,1,0,1,101.4092865,97.0719986,0,100
2682,3.058325291,50,0,1,0,0,0,0,1,0,0,1,1,0,38.7551384,74.23899841,0,100
2644,3.045123339,50,0,0,0,0,0,0,0,1,0,0,0,1,19.3775692,32.39799881,0,
2684,3.161126137,50,1,0,0,0,0,1,0,0,0,1,1,0,25.83675957,22.65999985,0,
2812,3.230942249,50,1,0,0,0,1,0,0,0,1,0,0,1,50.07034683,66.84899902,0,
2788,3.058325291,50,0,0,0,0,0,0,1,0,0,1,0,1,125.8250275,86.88500214,0,100
5295,3.045123339,50,1,0,0,0,0,0,0,1,0,1,0,1,12.91837978,89.14399719,0,
2787,3.230942249,50,1,0,0,0,1,0,0,0,0,1,0,1,125.8250275,97.20800018,0,
5106,3.230942249,50,0,0,0,0,1,0,0,0,1,0,1,0,89.04171753,61.14500046,0,
2769,3.230942249,50,1,0,0,0,1,0,0,0,0,1,1,0,82.67763519,45.17300034,0,
2721,1.900409222,58,0,1,0,0,0,1,0,0,0,0,1,0,9.983324051,9.222999573,4,
2807,3.045123339,50,0,0,0,0,0,0,0,1,0,1,0,1,95.9189682,67.5739975,0,
2664,3.230942249,50,1,0,0,0,1,0,0,0,0,1,0,1,89.04171753,39.86899948,0,
2655,3.045123339,50,1,0,0,0,0,0,0,1,1,0,1,0,59.78515244,57.3030014,0,
840,3.045123339,50,1,0,0,0,0,0,0,1,0,1,1,0,80.09395599,77.31999969,0,
5098,3.058325291,50,1,0,0,0,0,0,1,0,1,0,1,0,77.76864624,60.89699936,0,100
2659,3.230942249,50,1,0,0,0,1,0,0,0,0,1,0,1,117.5572586,77.13200378,0,
2781,3.171462297,50,1,0,0,1,0,0,0,0,1,0,1,0,135.6119843,48.89300156,12,0
5086,3.161126137,50,1,0,0,0,0,1,0,0,0,0,0,0,45.26341629,76.91200256,0,
2792,3.045123339,50,1,0,0,0,0,0,0,1,0,1,0,1,159.5419922,96.14199829,4,
7852,3.045123339,50,1,1,0,0,0,0,0,1,0,1,1,0,31.05449295,25.57799911,0,
2757,3.045123339,50,1,0,0,0,0,0,0,1,0,1,0,1,79.77099609,94.89700317,0,
5113,1.16138494,69,1,0,0,0,0,0,0,1,1,0,0,0,48.99295425,68.56800079,2,
5077,3.058325291,50,0,0,0,0,0,0,1,0,0,1,1,0,67.69231415,54.20999908,30,0
2637,3.230942249,50,0,0,0,0,1,0,0,0,1,0,0,1,69.96134949,92.05599976,0,
2636,3.045123339,50,1,0,0,0,0,0,0,1,0,1,0,1,127.866127,81.21600342,0,
2785,3.058325291,50,1,0,0,0,0,0,1,0,0,1,0,1,102.0552063,36.59500122,30,10
2676,3.045123339,50,0,0,0,0,0,0,0,1,1,0,1,0,45.79288483,79.31400299,0,
827,3.058325291,50,0,0,0,0,0,0,1,0,0,1,0,1,57.22842407,84.8219986,27,100
5112,3.045123339,50,0,0,0,0,0,0,0,1,0,1,0,1,55.03229523,26.82600021,0,
5085,3.045123339,50,1,0,0,0,0,0,0,1,1,0,0,1,99.4715271,33.89599991,0,
5689,3.161126137,50,0,0,0,0,0,1,0,0,0,0,0,0,45.21432877,50.0320015,30,
2762,3.230942249,50,0,0,0,0,1,0,0,0,0,1,0,1,98.23136139,68.39700317,30,
833,3.058325291,50,1,0,0,0,0,0,1,0,0,1,0,1,85.51966858,88.21299744,30,95
813,3.171462297,50,1,1,0,1,0,0,0,0,1,0,1,0,67.41729736,42.38000107,0,100
7849,3.230942249,50,0,1,0,0,1,0,0,0,0,1,1,0,36.17146301,42.64199829,0,
2801,3.058325291,50,1,0,0,0,0,0,1,0,0,1,0,1,141.4562683,87.9980011,0,95
2817,3.161126137,50,1,0,0,0,0,1,0,0,1,0,1,0,71.69700623,54.18899918,0,
2820,3.058325291,50,1,1,0,0,0,0,1,0,0,1,0,1,34.87962723,80.73799896,0,100
2667,3.045123339,50,1,0,0,0,0,0,0,1,0,1,0,1,67.17557526,96.94999695,0,
2670,3.058325291,50,1,0,0,0,0,0,1,0,1,0,0,1,52.31943893,97.93599701,1,99
2844,3.045123339,50,1,0,0,0,0,0,0,1,0,1,1,0,53.32707214,69.91899872,0,
2640,3.045123339,50,1,0,0,0,0,0,0,1,0,1,0,1,96.8878479,90.58399963,0,
820,3.045123339,50,0,1,0,0,0,0,0,1,0,1,0,1,71.86938477,42.47499847,0,
2858,3.230942249,50,0,0,0,0,1,0,0,0,0,0,1,0,45.56958771,70.02400208,0,
2806,3.161126137,50,1,0,0,0,0,1,0,0,0,1,0,1,95.9189682,85.13400269,7,
2654,3.058325291,50,1,0,0,0,0,0,1,0,1,0,1,0,57.22842407,37.45999908,0,100
2813,3.161126137,50,0,1,0,0,0,1,0,0,0,1,1,0,108.1220856,66.65200043,0,
2761,3.161126137,50,0,0,0,0,0,1,0,0,1,0,1,0,77.51027679,61.23300171,0,
4797,3.045123339,50,1,0,0,0,0,0,0,1,0,1,1,0,82.54845428,81.95600128,28,
2681,3.230942249,50,1,0,0,0,1,0,0,0,0,1,0,1,31.00411224,98.42099762,0,
5118,3.161126137,50,1,0,0,0,0,1,0,0,1,0,1,0,83.06518555,81.80799866,2,
841,3.161126137,50,1,0,0,0,0,1,0,0,0,1,0,1,318.40448,92.9240036,0,
828,3.058325291,50,1,0,0,0,0,0,1,0,1,0,1,0,76.32147217,48.67399979,2,100
842,3.058325291,50,0,0,0,0,0,0,1,0,0,1,0,1,76.32147217,66.93900299,0,99
2669,3.230942249,50,1,0,0,0,1,0,0,0,0,1,0,1,194.0340576,55.3390007,0,
832,3.058325291,50,1,0,0,0,0,0,1,0,0,1,1,0,88.06717682,83.73500061,0,100
2662,3.161126137,50,0,0,0,0,0,1,0,0,0,1,0,1,140.487381,74.28800201,20,
2867,3.045123339,50,0,0,0,0,0,0,0,1,0,0,1,0,30.48737717,2.213000059,0,
2674,3.161126137,50,1,0,0,0,0,1,0,0,0,1,0,1,55.16406631,66.56199646,0,
2677,3.161126137,50,0,0,0,0,0,1,0,0,0,1,0,1,83.38039398,47.79800034,0,
7855,2.633290291,51,0,0,1,0,0,0,1,0,1,0,1,0,64.59190369,45.86399841,0,100
7856,2.633290291,51,1,0,1,0,0,0,1,0,0,1,0,1,47.82255173,52.74300003,0,99
5173,1.647161007,52,1,0,0,0,0,0,1,0,1,0,1,0,58.39107895,70.8690033,2,99
5162,1.622877359,52,0,0,0,0,0,1,0,0,0,1,0,1,29.45390511,93.81700134,0,
5161,1.622877359,52,0,0,1,0,0,1,0,0,0,0,0,0,67.41729736,29.92499924,15,
5138,1.622877359,52,1,0,0,0,0,1,0,0,1,0,0,1,96.8878479,78.86499786,8,
5144,1.622877359,52,0,0,0,0,0,1,0,0,0,1,1,0,68.59659576,77.26000214,0,
5171,1.647161007,52,1,0,0,0,0,0,1,0,1,0,0,1,40.046978,68.56400299,0,75
3083,1.647161007,52,1,0,0,0,0,0,1,0,0,1,0,1,208.1151123,58.93600082,30,90
5130,1.61801517,52,1,0,0,0,1,0,0,0,1,0,0,1,73.77742004,92.06400299,0,
5174,1.16138494,69,0,0,0,0,0,0,0,1,0,1,0,1,114.9735794,97.3690033,0,
5136,1.647161007,52,0,1,0,0,0,0,1,0,0,1,1,0,71.05109406,44.24700165,0,100
7857,1.622877359,52,1,1,0,0,0,1,0,0,0,1,1,0,40.80657959,29.36000061,20,
5131,1.647161007,52,1,0,0,0,0,0,1,0,0,1,0,1,44.56841278,91.30699921,0,100
7861,1.692905903,52,0,1,0,0,0,0,0,1,0,1,1,0,46.3963623,24.89900017,0,
5133,1.622877359,52,0,0,0,0,0,1,0,0,0,1,1,0,47.79800797,41.29800034,0,
5172,1.61801517,52,0,0,0,0,1,0,0,0,1,0,1,0,58.39107895,41.15200043,15,
7871,1.622877359,52,1,1,0,0,0,1,0,0,0,1,1,0,23.25308418,23.24900055,0,
5140,1.692905903,52,1,0,1,0,0,0,0,1,1,0,0,1,117.5766373,40.77600098,0,
5159,1.61801517,52,0,0,0,0,1,0,0,0,1,0,0,1,45.71814728,73.58999634,0,
5132,1.557956576,52,0,0,0,1,0,0,0,0,0,1,1,0,47.79800797,80.3259964,0,100
3079,1.622877359,52,1,0,0,0,0,1,0,0,0,1,0,1,52.44861984,79.94499969,0,
5149,1.61801517,52,1,0,0,0,1,0,0,0,1,0,1,0,69.11333466,17.05200005,30,
3093,1.622877359,52,1,0,0,0,0,1,0,0,1,0,0,0,108.3852081,89.04000092,0,
5153,1.622877359,52,0,1,0,0,0,1,0,0,1,0,0,1,51.80270386,62.0530014,0,
5170,1.61801517,52,0,0,0,0,1,0,0,0,0,1,0,1,76.21844482,53.4640007,0,
5165,1.622877359,52,0,0,0,0,0,1,0,0,1,0,0,1,64.59190369,95.91899872,3,
5142,1.622877359,52,0,0,0,0,0,1,0,0,0,1,0,1,93.10276794,93.45899963,0,
7870,1.692905903,52,1,1,0,0,0,0,0,1,1,0,1,0,69.3717041,59.58300018,0,
4015,1.692905903,52,1,0,0,0,0,0,0,1,0,1,0,1,43.27657318,50.94499969,0,
3085,1.647161007,52,1,0,0,0,0,0,1,0,0,1,0,1,103.3470383,79.02200317,0,100
5150,1.647161007,52,0,0,0,0,0,0,1,0,1,0,0,1,38.8068161,77.29299927,0,90
7874,1.647161007,52,1,1,0,0,0,0,1,0,1,0,0,0,41.3388176,7.869999886,0,100
2917,1.468554616,53,0,0,0,0,0,1,0,0,0,1,0,1,76.71321869,69.04499817,30,
5702,1.480999947,53,1,0,0,0,0,0,1,0,1,0,1,0,63.30006409,42.79700089,0,100
5710,1.468554616,53,1,0,0,0,0,1,0,0,0,1,0,1,48.8314743,61.875,0,
5719,1.697588921,53,1,0,0,0,0,0,0,1,0,0,0,0,23.26858521,31.30999947,0,
8758,1.697588921,53,0,0,0,0,0,0,0,1,0,1,1,0,0,22.38999939,0,
5707,1.697588921,53,1,0,0,0,0,0,0,1,0,0,0,0,0,31.42700005,30,
5733,1.480999947,53,1,1,0,0,0,0,1,0,0,0,1,0,45.21432877,20.38299942,0,100
8752,1.480999947,53,1,0,0,0,0,0,1,0,0,0,1,0,5.1673522,55.98099899,30,99
5703,1.480999947,53,0,0,0,0,0,0,1,0,1,0,1,0,37.46330261,36.77999878,0,75
5731,1.468554616,53,0,0,0,0,0,1,0,0,0,0,0,0,6.392014503,32.98899841,5,
2686,1.480999947,53,1,0,0,0,0,0,1,0,1,0,1,0,38.10922241,60.54100037,30,100
5722,1.450107932,53,1,0,0,0,1,0,0,0,1,0,0,0,36.42983246,40.54999924,0,
5730,1.468554616,53,0,0,1,0,0,1,0,0,0,0,1,0,14.23605537,5.874000072,0,
5736,1.480999947,53,0,0,0,0,0,0,1,0,1,0,1,0,49.08984375,25.70899963,0,99
5724,1.450107932,53,0,1,0,0,1,0,0,0,0,1,1,0,44.82677841,47.01800156,0,
5706,1.468554616,53,1,0,0,0,0,1,0,0,0,1,0,1,31.65003204,79.21399689,0,
5773,1.683539867,54,1,1,0,0,0,0,0,1,0,0,0,0,0,12.86299992,0,
4219,1.452651978,54,1,0,0,0,1,0,0,0,0,1,0,1,167.9389343,83.50299835,0,
5772,1.391393304,54,1,1,0,0,0,1,0,0,0,0,1,0,43.92249298,45.43899918,0,
4254,1.391393304,54,1,0,0,0,0,1,0,0,1,0,0,0,78.86552429,84.41600037,30,
7895,1.64475286,54,1,1,0,0,0,0,1,0,0,0,1,0,3.627481222,46.60900116,0,100
5768,1.64475286,54,1,1,0,0,0,0,1,0,0,1,0,1,90.42865753,51.48799896,0,100
5748,1.391393304,54,1,0,0,0,0,1,0,0,0,0,0,0,16.53552628,29.4640007,28,
5777,1.683539867,54,0,0,0,0,0,0,0,1,0,1,0,1,88.49090576,58.79800034,0,
7915,1.683539867,54,0,1,0,0,0,0,0,1,0,0,1,0,12.91837978,84.77700043,0,
5763,1.452651978,54,1,1,0,0,1,0,0,0,1,0,1,0,15.50463963,68.16000366,0,
5741,1.683539867,54,1,0,0,0,0,0,0,1,1,0,1,0,30.52858925,60.0909996,30,
